product_id,name,category,subcategory,unit_price,unit_cost,supplier_code,stock,created_at,active
678,"Linden 10"" Round Wall Clock, Black",Furniture,Furnishings,15.28,10.7,SUP-FUR,119,2017-01-01,1
679,Maxell DVD-RAM Discs,Technology,Accessories,16.48,11.54,SUP-TEC,243,2014-02-07,1
680,DIXON Oriole Pencils,Office Supplies,Art,2.58,1.81,SUP-OFF,228,2016-06-20,1
681,Xerox 202,Office Supplies,Paper,6.48,4.54,SUP-OFF,422,2016-06-20,1
682,Xerox 1884,Office Supplies,Paper,19.98,13.99,SUP-OFF,287,2014-08-03,1
683,Acme Box Cutter Scissors,Office Supplies,Supplies,10.23,7.16,SUP-OFF,129,2014-08-03,1
684,Staple magnet,Office Supplies,Storage,10.68,7.48,SUP-OFF,191,2014-08-03,1
685,Deluxe Chalkboard Eraser Cleaner,Office Supplies,Art,11.55,8.09,SUP-OFF,101,2014-06-09,1
686,Logitech MX Performance Wireless Mouse,Technology,Accessories,39.89,27.92,SUP-TEC,354,2016-01-05,1
687,Newell 337,Office Supplies,Art,3.28,2.3,SUP-OFF,394,2016-01-05,1
688,"Logitech B530 USB Headset - headset - Full size, Binaural",Technology,Phones,36.99,25.89,SUP-TEC,410,2016-01-05,1
689,Avery 482,Office Supplies,Labels,2.89,2.02,SUP-OFF,496,2014-01-10,1
690,"Howard Miller 11-1/2"" Diameter Ridgewood Wall Clock",Furniture,Furnishings,51.94,36.36,SUP-FUR,326,2014-01-10,1
691,Avery 483,Office Supplies,Labels,4.98,3.49,SUP-OFF,161,2016-09-29,1
692,Large Capacity Hanging Post Binders,Office Supplies,Binders,24.95,17.46,SUP-OFF,424,2014-04-06,1
693,GBC Ibimaster 500 Manual ProClick Binding System,Office Supplies,Binders,760.98,532.69,SUP-OFF,123,2016-09-03,1
694,Southworth 100% Cotton The Best Paper,Office Supplies,Paper,11.48,8.04,SUP-OFF,500,2015-10-19,1
695,Xerox 1910,Office Supplies,Paper,48.04,33.63,SUP-OFF,245,2017-08-25,1
696,Logitech G19 Programmable Gaming Keyboard,Technology,Accessories,123.99,86.79,SUP-TEC,126,2016-01-17,1
697,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Light Blue",Office Supplies,Binders,4.91,3.44,SUP-OFF,203,2014-09-17,1
698,Lock-Up Easel 'Spel-Binder',Office Supplies,Binders,28.53,19.97,SUP-OFF,165,2017-11-30,1
699,Dax Clear Box Frame,Furniture,Furnishings,8.73,6.11,SUP-FUR,154,2014-04-29,1
700,Fellowes Black Plastic Comb Bindings,Office Supplies,Binders,5.81,4.07,SUP-OFF,420,2015-04-25,1
701,Eldon Shelf Savers Cubes and Bins,Office Supplies,Storage,6.98,4.89,SUP-OFF,70,2017-06-26,1
702,Anker Ultrathin Bluetooth Wireless Keyboard Aluminum Cover with Stand,Technology,Accessories,29.99,20.99,SUP-TEC,429,2017-06-20,1
703,"Ampad Poly Cover Wirebound Steno Book, 6"" x 9"" Assorted Colors, Gregg Ruled",Office Supplies,Paper,4.54,3.18,SUP-OFF,295,2017-06-26,1
704,Fluorescent Highlighters by Dixon,Office Supplies,Art,3.98,2.79,SUP-OFF,410,2017-06-26,1
705,Nortel Networks T7316 E Nt8 B27,Technology,Phones,67.99,47.59,SUP-TEC,154,2017-06-26,1
706,Binding Machine Supplies,Office Supplies,Binders,29.17,20.42,SUP-OFF,244,2016-11-10,1
707,Staple envelope,Office Supplies,Envelopes,9.78,6.85,SUP-OFF,288,2016-10-03,1
708,Things To Do Today Pad,Office Supplies,Paper,5.87,4.11,SUP-OFF,154,2017-10-29,1
709,Wilson Jones Hanging Recycled Pressboard Data Binders,Office Supplies,Binders,14.84,10.39,SUP-OFF,429,2016-04-10,1
710,Permanent Self-Adhesive File Folder Labels for Typewriters by Universal,Office Supplies,Labels,2.61,1.83,SUP-OFF,263,2017-11-11,1
711,Deluxe Heavy-Duty Vinyl Round Ring Binder,Office Supplies,Binders,22.92,16.04,SUP-OFF,218,2017-11-11,1
712,Xerox 1923,Office Supplies,Paper,6.68,4.68,SUP-OFF,476,2016-04-08,1
713,Xerox 1931,Office Supplies,Paper,6.48,4.54,SUP-OFF,385,2016-04-08,1
714,"Bush Westfield Collection Bookcases, Fully Assembled",Furniture,Bookcases,100.98,70.69,SUP-FUR,400,2017-12-30,1
715,Gear Head AU3700S Headset,Technology,Phones,12.99,9.09,SUP-TEC,470,2017-12-30,1
716,Wilson Jones Legal Size Ring Binders,Office Supplies,Binders,21.99,15.39,SUP-OFF,300,2017-12-30,1
717,Polycom CX600 IP Phone VoIP phone,Technology,Phones,299.95,209.96,SUP-TEC,420,2017-09-02,1
718,Maxell iVDR EX 500GB Cartridge,Technology,Accessories,275.54,192.88,SUP-TEC,329,2017-09-02,1
719,Fellowes High-Stak Drawer Files,Office Supplies,Storage,176.19,123.33,SUP-OFF,300,2017-09-02,1
720,"Lesro Sheffield Collection Coffee Table, End Table, Center Table, Corner Table",Furniture,Tables,71.37,49.96,SUP-FUR,74,2014-06-15,1
721,Acco Perma 4000 Stacking Storage Drawers,Office Supplies,Storage,16.24,11.37,SUP-OFF,54,2016-03-05,1
722,Maxell 4.7GB DVD-R,Technology,Accessories,28.38,19.87,SUP-TEC,241,2015-04-11,1
723,OtterBox Commuter Series Case - iPhone 5 & 5s,Technology,Phones,21.99,15.39,SUP-TEC,58,2015-04-11,1
724,Kensington 4 Outlet MasterPiece Compact Power Control Center,Office Supplies,Appliances,81.32,56.92,SUP-OFF,53,2015-04-11,1
725,Xerox 1985,Office Supplies,Paper,6.48,4.54,SUP-OFF,196,2014-09-13,1
726,Hypercom P1300 Pinpad,Technology,Accessories,63.0,44.1,SUP-TEC,104,2014-09-13,1
727,"Sanford Prismacolor Professional Thick Lead Art Pencils, 36-Color Set",Office Supplies,Art,37.44,26.21,SUP-OFF,186,2017-04-14,1
728,"RSVP Cards & Envelopes, Blank White, 8-1/2"" X 11"", 24 Cards/25 Envelopes/Set",Office Supplies,Paper,5.08,3.56,SUP-OFF,457,2017-09-02,1
729,"Wirebound Message Books, 2 7/8"" x 5"", 3 Forms per Page",Office Supplies,Paper,7.04,4.93,SUP-OFF,406,2016-06-20,1
730,JM Magazine Binder,Office Supplies,Binders,16.51,11.56,SUP-OFF,438,2016-06-20,1
731,Xerox 213,Office Supplies,Paper,6.48,4.54,SUP-OFF,244,2015-12-13,1
732,Fellowes 8 Outlet Superior Workstation Surge Protector w/o Phone/Fax/Modem Protection,Office Supplies,Appliances,33.62,23.53,SUP-OFF,137,2015-12-13,1
733,"Message Book, Standard Line ""While You Were Out"", 5 1/2"" X 4"", 200 Sets/Book",Office Supplies,Paper,8.56,5.99,SUP-OFF,92,2016-06-19,1
734,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Dark Blue",Office Supplies,Binders,3.81,2.67,SUP-OFF,320,2016-12-13,1
735,Standard Rollaway File with Lock,Office Supplies,Storage,180.19,126.13,SUP-OFF,293,2015-05-29,1
736,"Avery Trapezoid Extra Heavy Duty 4"" Binders",Office Supplies,Binders,41.94,29.36,SUP-OFF,188,2015-05-29,1
737,Bevis Boat-Shaped Conference Table,Furniture,Tables,262.11,183.48,SUP-FUR,73,2015-07-26,1
738,"Deflect-o RollaMat Studded, Beveled Mat for Medium Pile Carpeting",Furniture,Furnishings,92.23,64.56,SUP-FUR,193,2017-11-28,1
739,"Riverside Furniture Oval Coffee Table, Oval End Table, End Table with Drawer",Furniture,Tables,286.85,200.8,SUP-FUR,66,2017-11-28,1
740,Xerox 210,Office Supplies,Paper,6.48,4.54,SUP-OFF,141,2017-11-28,1
741,Staple-based wall hangings,Furniture,Furnishings,7.96,5.57,SUP-FUR,485,2017-04-03,1
742,Avery Durable Slant Ring Binders,Office Supplies,Binders,7.92,5.54,SUP-OFF,77,2017-05-15,1
743,"Universal Ultra Bright White Copier/Laser Paper, 8 1/2"" x 11"", Ream",Office Supplies,Paper,6.48,4.54,SUP-OFF,100,2017-05-15,1
744,Luxo Professional Combination Clamp-On Lamps,Furniture,Furnishings,102.3,71.61,SUP-FUR,273,2015-09-22,1
745,Zipper Ring Binder Pockets,Office Supplies,Binders,3.12,2.18,SUP-OFF,301,2015-11-27,1
746,Avery File Folder Labels,Office Supplies,Labels,2.88,2.02,SUP-OFF,93,2014-09-22,1
747,Color-Coded Legal Exhibit Labels,Office Supplies,Labels,4.91,3.44,SUP-OFF,458,2017-04-09,1
748,Xerox 212,Office Supplies,Paper,6.48,4.54,SUP-OFF,414,2017-04-09,1
749,Computer Printout Paper with Letter-Trim Fine Perforations,Office Supplies,Paper,47.9,33.53,SUP-OFF,451,2017-04-09,1
750,Office Impressions Heavy Duty Welded Shelving & Multimedia Storage Drawers,Office Supplies,Storage,167.27,117.09,SUP-OFF,374,2017-04-09,1
751,DAX Black Cherry Wood-Tone Poster Frame,Furniture,Furnishings,26.48,18.54,SUP-FUR,128,2014-01-16,1
752,Wilson Jones Easy Flow II Sheet Lifters,Office Supplies,Binders,1.8,1.26,SUP-OFF,52,2017-07-09,1
753,Xerox 188,Office Supplies,Paper,11.34,7.94,SUP-OFF,312,2015-12-09,1
754,"BIC Brite Liner Grip Highlighters, Assorted, 5/Pack",Office Supplies,Art,4.24,2.97,SUP-OFF,97,2014-11-11,1
755,Samsung Galaxy S III - 16GB - pebble blue (T-Mobile),Technology,Phones,349.99,244.99,SUP-TEC,448,2014-11-11,1
756,"#10- 4 1/8"" x 9 1/2"" Recycled Envelopes",Office Supplies,Envelopes,8.74,6.12,SUP-OFF,136,2017-09-29,1
757,Wasp CCD Handheld Bar Code Reader,Technology,Machines,186.95,130.86,SUP-TEC,400,2017-09-29,1
758,Acco Suede Grain Vinyl Round Ring Binder,Office Supplies,Binders,2.78,1.95,SUP-OFF,244,2015-03-10,1
759,Bulldog Table or Wall-Mount Pencil Sharpener,Office Supplies,Art,5.99,4.19,SUP-OFF,191,2017-05-21,1
760,Xerox 1979,Office Supplies,Paper,30.98,21.69,SUP-OFF,284,2016-08-26,1
761,Fellowes PB300 Plastic Comb Binding Machine,Office Supplies,Binders,387.99,271.59,SUP-OFF,104,2014-05-21,1
762,Laser & Ink Jet Business Envelopes,Office Supplies,Envelopes,10.67,7.47,SUP-OFF,244,2015-10-28,1
763,Portable Personal File Box,Office Supplies,Storage,12.21,8.55,SUP-OFF,203,2015-10-28,1
764,Magna Visual Magnetic Picture Hangers,Furniture,Furnishings,4.82,3.37,SUP-FUR,214,2015-10-28,1
765,Plantronics CS510 - Over-the-Head monaural Wireless Headset System,Technology,Accessories,329.95,230.96,SUP-TEC,295,2015-07-31,1
766,Fellowes Super Stor/Drawer Files,Office Supplies,Storage,161.55,113.08,SUP-OFF,213,2015-08-27,1
767,UniKeep View Case Binders,Office Supplies,Binders,4.89,3.42,SUP-OFF,338,2015-11-06,1
768,"Eldon Delta Triangular Chair Mat, 52"" x 58"", Clear",Furniture,Furnishings,37.93,26.55,SUP-FUR,331,2014-11-24,1
769,Project Tote Personal File,Office Supplies,Storage,14.03,9.82,SUP-OFF,484,2017-06-17,1
770,Enermax Acrylux Wireless Keyboard,Technology,Accessories,99.6,69.72,SUP-TEC,179,2015-12-21,1
771,G.E. Halogen Desk Lamp Bulbs,Furniture,Furnishings,6.98,4.89,SUP-FUR,266,2015-07-06,1
772,OtterBox Commuter Series Case - Samsung Galaxy S4,Technology,Phones,24.99,17.49,SUP-TEC,323,2015-07-06,1
773,Iceberg Mobile Mega Data/Printer Cart,Office Supplies,Storage,120.33,84.23,SUP-OFF,309,2015-07-06,1
774,Staples in misc. colors,Office Supplies,Art,7.58,5.31,SUP-OFF,495,2015-04-27,1
775,Global Comet Stacking Arm Chair,Furniture,Chairs,422.51,295.76,SUP-FUR,68,2015-04-27,1
776,Cisco SPA525G2 5-Line IP Phone,Technology,Machines,172.49,120.74,SUP-TEC,454,2015-04-27,1
777,Peel & Seel Envelopes,Office Supplies,Envelopes,3.88,2.72,SUP-OFF,234,2015-06-16,1
778,GBC Plastic Binding Combs,Office Supplies,Binders,7.38,5.17,SUP-OFF,324,2017-12-17,1
779,Xerox 2,Office Supplies,Paper,6.48,4.54,SUP-OFF,135,2016-01-11,1
780,Xerox 1935,Office Supplies,Paper,26.38,18.47,SUP-OFF,270,2016-01-11,1
781,Cyber Acoustics AC-202b Speech Recognition Stereo Headset,Technology,Phones,12.99,9.09,SUP-TEC,104,2016-01-11,1
782,Cisco SPA508G,Technology,Phones,65.99,46.19,SUP-TEC,163,2014-07-11,1
783,Avery 514,Office Supplies,Labels,2.88,2.02,SUP-OFF,311,2014-07-11,1
784,Southworth 25% Cotton Granite Paper & Envelopes,Office Supplies,Paper,6.54,4.58,SUP-OFF,432,2016-11-20,1
785,Eldon Advantage Chair Mats for Low to Medium Pile Carpets,Furniture,Furnishings,43.31,30.32,SUP-FUR,351,2016-04-22,1
786,Aluminum Screw Posts,Office Supplies,Binders,15.26,10.68,SUP-OFF,226,2015-06-13,1
787,Newell 336,Office Supplies,Art,4.28,3.0,SUP-OFF,109,2017-11-20,1
788,Staples in misc. colors,Office Supplies,Art,11.97,8.38,SUP-OFF,316,2017-11-20,1
789,Maxell 4.7GB DVD+RW 3/Pack,Technology,Accessories,15.93,11.15,SUP-TEC,281,2016-09-06,1
790,"Atlantic Metals Mobile 5-Shelf Bookcases, Custom Colors",Furniture,Bookcases,300.98,210.69,SUP-FUR,61,2016-09-06,1
791,"Quartet Alpha White Chalk, 12/Pack",Office Supplies,Art,2.21,1.55,SUP-OFF,484,2017-07-09,1
792,Belkin F9S820V06 8 Outlet Surge,Office Supplies,Appliances,32.48,22.74,SUP-OFF,139,2017-07-09,1
793,"Global Stack Chair without Arms, Black",Furniture,Chairs,25.98,18.19,SUP-FUR,332,2017-10-12,1
794,Eldon Antistatic Chair Mats for Low to Medium Pile Carpets,Furniture,Furnishings,105.29,73.7,SUP-FUR,144,2015-07-03,1
795,"Important Message Pads, 50 4-1/4 x 5-1/2 Forms per Pad",Office Supplies,Paper,4.2,2.94,SUP-OFF,364,2015-07-03,1
796,"Howard Miller 12"" Round Wall Clock",Furniture,Furnishings,39.29,27.5,SUP-FUR,151,2015-07-03,1
797,DIXON Ticonderoga Erasable Checking Pencils,Office Supplies,Art,5.58,3.91,SUP-OFF,280,2015-04-04,1
798,Eldon Advantage Foldable Chair Mats for Low Pile Carpets,Furniture,Furnishings,54.2,37.94,SUP-FUR,410,2015-04-04,1
799,Avery Round Ring Poly Binders,Office Supplies,Binders,2.84,1.99,SUP-OFF,464,2015-04-04,1
800,Avery Hole Reinforcements,Office Supplies,Binders,6.23,4.36,SUP-OFF,457,2017-12-10,1
801,"Wilson Jones Ledger-Size, Piano-Hinge Binder, 2"", Blue",Office Supplies,Binders,40.98,28.69,SUP-OFF,459,2017-12-10,1
802,Stockwell Gold Paper Clips,Office Supplies,Fasteners,1.84,1.29,SUP-OFF,496,2016-11-24,1
803,"Super Bands, 12/Pack",Office Supplies,Fasteners,1.86,1.3,SUP-OFF,228,2015-04-16,1
804,Plantronics 81402,Technology,Phones,65.99,46.19,SUP-TEC,230,2015-04-16,1
805,Assorted Color Push Pins,Office Supplies,Fasteners,1.81,1.27,SUP-OFF,482,2015-04-16,1
806,"GBC Velobind Prepunched Cover Sets, Regency Series",Office Supplies,Binders,36.98,25.89,SUP-OFF,284,2015-04-16,1
807,3M Organizer Strips,Office Supplies,Binders,5.4,3.78,SUP-OFF,138,2017-11-14,1
808,Avery Durable Slant Ring Binders With Label Holder,Office Supplies,Binders,4.18,2.93,SUP-OFF,280,2016-11-12,1
809,Micropad Numeric Keypads,Technology,Accessories,19.99,13.99,SUP-TEC,467,2016-11-12,1
810,Newell 328,Office Supplies,Art,5.84,4.09,SUP-OFF,246,2016-09-29,1
811,Belkin 8 Outlet SurgeMaster II Gold Surge Protector,Office Supplies,Appliances,59.98,41.99,SUP-OFF,277,2017-09-23,1
812,Easy-staple paper,Office Supplies,Paper,4.98,3.49,SUP-OFF,162,2015-11-29,1
813,"Global High-Back Leather Tilter, Burgundy",Furniture,Chairs,122.99,86.09,SUP-FUR,449,2015-11-29,1
814,Easy-staple paper,Office Supplies,Paper,26.38,18.47,SUP-OFF,445,2016-03-01,1
815,Ativa V4110MDD Micro-Cut Shredder,Technology,Machines,699.99,489.99,SUP-TEC,442,2016-03-01,1
816,Xerox 224,Office Supplies,Paper,6.48,4.54,SUP-OFF,303,2016-08-12,1
817,Avery 488,Office Supplies,Labels,3.15,2.2,SUP-OFF,437,2016-08-15,1
818,Innergie mMini Combo Duo USB Travel Charging Kit,Technology,Phones,44.99,31.49,SUP-TEC,275,2017-06-04,1
819,Stanley Contemporary Battery Pencil Sharpeners,Office Supplies,Art,13.35,9.34,SUP-OFF,329,2015-12-06,1
820,AT&T 1080 Corded phone,Technology,Phones,136.99,95.89,SUP-TEC,426,2015-12-06,1
821,Xerox 1950,Office Supplies,Paper,5.78,4.05,SUP-OFF,474,2015-12-27,1
822,"Fellowes Mobile File Cart, Black",Office Supplies,Storage,62.18,43.53,SUP-OFF,491,2017-01-21,1
823,GBC Recycled VeloBinder Covers,Office Supplies,Binders,17.04,11.93,SUP-OFF,157,2017-01-21,1
824,Hon 4060 Series Tables,Furniture,Tables,111.96,78.37,SUP-FUR,465,2014-06-25,1
825,Newell 326,Office Supplies,Art,1.76,1.23,SUP-OFF,229,2016-06-14,1
826,Logitech ClearChat Comfort/USB Headset H390,Technology,Accessories,29.29,20.5,SUP-TEC,155,2016-06-14,1
827,Newell 346,Office Supplies,Art,2.88,2.02,SUP-OFF,462,2016-06-14,1
828,"Rediform Wirebound ""Phone Memo"" Message Book, 11 x 5-3/4",Office Supplies,Paper,7.64,5.35,SUP-OFF,322,2016-10-21,1
829,"GBC Standard Recycled Report Covers, Clear Plastic Sheets",Office Supplies,Binders,10.78,7.55,SUP-OFF,489,2016-11-19,1
830,Staples,Office Supplies,Fasteners,6.08,4.26,SUP-OFF,313,2016-11-19,1
831,"Recycled Interoffice Envelopes with Re-Use-A-Seal Closure, 10 x 13",Office Supplies,Envelopes,17.07,11.95,SUP-OFF,397,2016-11-19,1
832,invisibleSHIELD by ZAGG Smudge-Free Screen Protector,Technology,Phones,17.99,12.59,SUP-TEC,467,2016-11-19,1
833,Xerox 1905,Office Supplies,Paper,6.48,4.54,SUP-OFF,98,2016-11-19,1
834,"Bush Saratoga Collection 5-Shelf Bookcase, Hanover Cherry, *Special Order",Furniture,Bookcases,140.98,98.69,SUP-FUR,260,2017-12-18,1
835,"Ampad Evidence Wirebond Steno Books, 6"" x 9""",Office Supplies,Paper,2.18,1.53,SUP-OFF,396,2015-09-04,1
836,Apple iPhone 5C,Technology,Phones,99.99,69.99,SUP-TEC,251,2014-01-20,1
837,Newell 351,Office Supplies,Art,3.28,2.3,SUP-OFF,373,2014-01-20,1
838,Staple envelope,Office Supplies,Envelopes,7.78,5.45,SUP-OFF,187,2014-01-20,1
839,KI Adjustable-Height Table,Furniture,Tables,85.98,60.19,SUP-FUR,281,2016-04-12,1
840,Xerox 1945,Office Supplies,Paper,40.99,28.69,SUP-OFF,500,2016-04-12,1
841,Avery 502,Office Supplies,Labels,3.15,2.2,SUP-OFF,405,2016-06-05,1
842,Steel Personal Filing/Posting Tote,Office Supplies,Storage,35.51,24.86,SUP-OFF,499,2016-12-11,1
843,"Tyvek  Top-Opening Peel & Seel  Envelopes, Gray",Office Supplies,Envelopes,35.94,25.16,SUP-OFF,217,2016-11-12,1
844,Xerox 1896,Office Supplies,Paper,9.99,6.99,SUP-OFF,390,2016-11-12,1
845,Cardinal Slant-D Ring Binders,Office Supplies,Binders,8.69,6.08,SUP-OFF,407,2016-11-12,1
846,Stockwell Push Pins,Office Supplies,Fasteners,2.18,1.53,SUP-OFF,457,2014-09-29,1
847,Star Micronics TSP800 TSP847IIU Receipt Printer,Technology,Machines,428.95,300.26,SUP-TEC,323,2014-09-29,1
848,Hoover Shoulder Vac Commercial Portable Vacuum,Office Supplies,Appliances,357.82,250.47,SUP-OFF,253,2015-04-04,1
849,Staples,Office Supplies,Fasteners,2.92,2.04,SUP-OFF,474,2015-04-04,1
850,Acco Expandable Hanging Binders,Office Supplies,Binders,6.38,4.47,SUP-OFF,195,2015-04-04,1
851,Shocksock Galaxy S4 Armband,Technology,Phones,10.95,7.66,SUP-TEC,222,2015-04-04,1
852,Brother DCP1000 Digital 3 in 1 Multifunction Machine,Technology,Copiers,299.99,209.99,SUP-TEC,330,2015-04-04,1
853,"Eldon Regeneration Recycled Desk Accessories, Smoke",Furniture,Furnishings,1.74,1.22,SUP-FUR,345,2015-05-08,1
854,"Crayola Anti Dust Chalk, 12/Pack",Office Supplies,Art,1.82,1.27,SUP-OFF,298,2016-12-31,1
855,"SAFCO Commercial Wire Shelving, 72h",Office Supplies,Storage,61.24,42.87,SUP-OFF,399,2014-12-20,1
856,"Chromcraft 48"" x 96"" Racetrack Double Pedestal Table",Furniture,Tables,320.64,224.45,SUP-FUR,100,2014-12-20,1
857,Hon Deluxe Fabric Upholstered Stacking Chairs,Furniture,Chairs,243.98,170.79,SUP-FUR,370,2016-07-02,1
858,PowerGen Dual USB Car Charger,Technology,Phones,9.99,6.99,SUP-TEC,497,2014-03-03,1
859,"Cardinal HOLDit! Binder Insert Strips,Extra Strips",Office Supplies,Binders,6.33,4.43,SUP-OFF,390,2014-03-03,1
860,"C-Line Cubicle Keepers Polyproplyene Holder w/Velcro Back, 8-1/2x11, 25/Bx",Furniture,Furnishings,54.74,38.32,SUP-FUR,385,2017-12-08,1
861,Xerox 1996,Office Supplies,Paper,6.48,4.54,SUP-OFF,50,2017-12-08,1
862,Iris Project Case,Office Supplies,Storage,7.98,5.59,SUP-OFF,159,2017-12-08,1
863,"Geographics Note Cards, Blank, White, 8 1/2"" x 11""",Office Supplies,Paper,11.19,7.83,SUP-OFF,294,2014-03-10,1
864,ACCOHIDE Binder by Acco,Office Supplies,Binders,4.13,2.89,SUP-OFF,165,2014-04-21,1
865,"Avery 3 1/2"" Diskette Storage Pages, 10/Pack",Office Supplies,Binders,10.44,7.31,SUP-OFF,225,2015-08-22,1
866,Staple-on labels,Office Supplies,Labels,2.89,2.02,SUP-OFF,86,2014-12-27,1
867,Harbour Creations Steel Folding Chair,Furniture,Chairs,86.25,60.37,SUP-FUR,203,2016-12-01,1
868,Wireless Extenders zBoost YX545 SOHO Signal Booster,Technology,Phones,188.99,132.29,SUP-TEC,54,2014-06-21,1
869,"OIC #2 Pencils, Medium Soft",Office Supplies,Art,1.88,1.32,SUP-OFF,275,2014-06-21,1
870,Sannysis Cute Owl Design Soft Skin Case Cover for Samsung Galaxy S4,Technology,Phones,1.98,1.39,SUP-TEC,371,2017-01-14,1
871,Peel & Stick Add-On Corner Pockets,Office Supplies,Binders,2.16,1.51,SUP-OFF,433,2014-11-24,1
872,"Carina 42""Hx23 3/4""W Media Storage Unit",Office Supplies,Storage,80.98,56.69,SUP-OFF,161,2014-11-24,1
873,Toshiba IPT2010-SD IP Telephone,Technology,Phones,138.99,97.29,SUP-TEC,423,2017-02-26,1
874,GuestStacker Chair with Chrome Finish Legs,Furniture,Chairs,371.76,260.23,SUP-FUR,246,2017-02-26,1
875,Xerox 1924,Office Supplies,Paper,5.78,4.05,SUP-OFF,229,2017-02-26,1
876,Ultra Door Push Plate,Furniture,Furnishings,4.91,3.44,SUP-FUR,121,2015-09-15,1
877,Kensington Orbit Wireless Mobile Trackball for PC and Mac,Technology,Accessories,59.99,41.99,SUP-TEC,176,2016-04-08,1
878,Global Chrome Stack Chair,Furniture,Chairs,34.28,24.0,SUP-FUR,177,2016-04-08,1
879,"Sauder Facets Collection Locker/File Cabinet, Sky Alder Finish",Office Supplies,Storage,370.98,259.69,SUP-OFF,419,2016-07-18,1
880,Newell 315,Office Supplies,Art,5.98,4.19,SUP-OFF,201,2016-07-14,1
881,Pressboard Data Binders by Wilson Jones,Office Supplies,Binders,5.34,3.74,SUP-OFF,380,2016-07-14,1
882,Wilson Jones Standard D-Ring Binders,Office Supplies,Binders,5.06,3.54,SUP-OFF,173,2017-09-09,1
883,"Eldon Expressions Punched Metal & Wood Desk Accessories, Pewter & Cherry",Furniture,Furnishings,10.64,7.45,SUP-FUR,305,2017-09-09,1
884,Samsung Galaxy Note 2,Technology,Phones,459.99,321.99,SUP-TEC,376,2017-09-09,1
885,GE DSL Phone Line Filter,Technology,Phones,39.99,27.99,SUP-TEC,117,2014-07-12,1
886,Easy-staple paper,Office Supplies,Paper,10.14,7.1,SUP-OFF,341,2016-12-04,1
887,Carina Media Storage Towers in Natural & Black,Office Supplies,Storage,60.98,42.69,SUP-OFF,265,2016-12-04,1
888,Fellowes Econo/Stor Drawers,Office Supplies,Storage,96.93,67.85,SUP-OFF,237,2016-12-04,1
889,SANFORD Liquid Accent Tank-Style Highlighters,Office Supplies,Art,2.84,1.99,SUP-OFF,440,2017-11-06,1
890,"Blue String-Tie & Button Interoffice Envelopes, 10 x 13",Office Supplies,Envelopes,39.98,27.99,SUP-OFF,184,2015-10-31,1
891,Canon Imageclass D680 Copier / Fax,Technology,Copiers,699.99,489.99,SUP-TEC,160,2016-05-30,1
892,24-Hour Round Wall Clock,Furniture,Furnishings,19.98,13.99,SUP-FUR,414,2016-10-28,1
893,Eldon Radial Chair Mat for Low to Medium Pile Carpets,Furniture,Furnishings,39.98,27.99,SUP-FUR,266,2016-10-28,1
894,"Eldon Image Series Desk Accessories, Ebony",Furniture,Furnishings,12.35,8.64,SUP-FUR,409,2014-08-11,1
895,Sanford 52201 APSCO Electric Pencil Sharpener,Office Supplies,Art,40.97,28.68,SUP-OFF,192,2014-08-11,1
